Accession,LineName,X4CGA,Apigenin,Apigenin7Oglu,CaffeicAcid,Chrysoeriol,ConiferylAldehyde,Dihydrokaempferol,Dihydroquercetin,Eriodicytol,Isoorientin,Luteolin,Naringenin,pCoumaricAcid,Phenylalanine,QuinicAcid,Rhamnosylisoorientin,SinapicAcid,SyringicAcid,Tricin,VanillicAcid,Vanillin,Vitexin,Quercetin,Apimaysin,Maysin,Kaempferol,Apigenidin,ShikimicAcid,FerulicAcid,Luteolin7Oglu,Eriodictyol7Oglu,Naringin,Syringol,Naringenin7Oglu
PI601727,L135,-0.335246318,0.754363972,1.917077031,4.100891933,9.414445453,0.23237856,-0.061985388,-0.011218051,0.20989789,0.027768552,0.057449726,0.325221483,127.2908272,28.14416955,10.60684925,0.085697918,0.613182411,27.00409679,13.88620138,224.6936422,795.1009775,0.173251974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI601728,L139,2.199410443,11.14278667,15.12181131,44.51711545,NA,0.824191493,-0.047516832,0.013328529,0.139791042,0.055305798,0.162880534,1.067357702,362.6135683,22.17897009,21.52267096,0.085246971,0.179923435,24.18320576,245.3404114,168.6839309,1099.9802,1.121275542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI601729,W8555,2.313523582,0.758805088,0.824120778,16.37482598,1.278019694,0.098491419,0.088509491,0.00925423,0.190985131,0.045670366,0.044443428,1.984982799,87.22632503,26.96382356,16.58920094,0.084543877,0.471577684,28.89777273,6.824720908,156.6071331,391.5415024,0.181568577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI601745,4N506,123.8083044,0.615416707,0.892331814,16.27161978,1.07924831,0.063357618,0.031946476,-0.015312596,0.08754639,0.0249643,0.038814522,0.550674268,NA,24.54080867,30.26444618,0.098133358,0.30364549,16.43962171,3.54206909,110.5279378,338.6088151,0.171245061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI601773,PHJ31,0.77374406,0.554250204,0.894145427,43.60973406,1.367487739,0.151638145,-0.079350243,-0.004766864,0.392030793,0.048344162,0.057978262,1.201253211,250.2284427,24.38516696,30.66253078,0.58982634,0.963202301,41.51510923,3.618238207,205.2146557,430.0676092,0.306821164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI601774,PHJ33,4.332247073,0.343561508,-0.47516654,7.827987838,4.542130837,0.09771336,0.163248789,0.140342395,-0.002373616,0.015831223,0.058581949,-0.06928758,293.0312648,18.38908654,5.539019119,0.114100859,0.44582779,42.80796788,240.0183159,310.6038941,810.4404319,0.116252559,0.021465596,0.024004501,0.038920947,1.189455435,0.044609271,0.554956789,9.709928441,0.141102355,0.022618951,0.006479485,0.078203265,0.268085467
PI601775,PHJ70,5.566170006,-0.381312156,-1.207966278,56.51343311,-0.800478788,0.007163449,0.066978306,0.0209353,-0.025319474,0.022511975,-0.037610149,-0.011421779,339.3849517,27.83186068,3.999634177,0.302029515,0.743100789,37.90214119,-2.012055186,203.0812198,733.327267,-0.095404913,0.01275277,0.023130441,0.032952128,0.20426168,0.053579553,0.361886569,8.929598817,0.042206981,0.020147359,0.010741566,0,0.120577921
PI601776,PHJ75,10.31300439,0.067231079,-1.174864591,140.2049587,0.271949355,0.128786351,0.121847315,0.040392715,0.406647197,NA,0.107717199,-0.095880207,450.3940817,22.5659727,8.418493461,0.12915087,0.983558034,53.34051987,15.51893116,337.9484471,614.1777941,0.202545092,0.014726507,0.026763509,0.005866911,0.561852594,0.007612943,0.415471199,20.55710666,0.063896208,0.030789714,0.003885274,0.092451152,0.109839026
PI601777,PHK35,4.071593897,0.778392692,-0.113345615,6.273263801,0.236124544,0.00879941,0.076574738,0.017723044,0.00171883,0.057113295,0.022379616,0.920347974,200.4047012,7.752177807,2.113618858,0.378782604,0.40815204,36.66791631,9.012150986,233.0260924,629.9872832,-0.105555298,0.01316357,0.007139429,0.016648394,0.224481571,0.037465501,0.314477108,4.122845899,0.039740191,0.015592066,0.016636019,0.101924726,0.217427287
PI601778,PHM10,4.369601992,-0.338468518,-1.124527124,16.46138981,0.221180732,0.062551927,0.053863392,0.025858363,-0.084940097,0.001926452,-0.023312636,0.130356425,292.118903,10.5049594,6.467547922,0.077670205,0.593423253,50.78888558,19.94584554,243.1962561,685.6482324,-0.301394328,0.01586269,0.014916103,0.016631141,0.354310403,0.00578339,0.52537435,5.632402363,0.012775175,0.023355948,0.026921879,0.040146335,0.038190315
PI601779,PHM57,4.967935658,-0.519698711,-1.213318833,41.90370795,0.781896804,0.086056832,0.059484361,0.01895001,-0.0610952,0.002122302,-0.054545573,0.118615135,NA,16.96015196,6.587368486,0.290524476,0.916477799,56.22625333,-2.640323154,246.2219752,501.5910917,-0.309777057,0.022058729,0.008071625,0.011053719,0.218288606,0.04214876,0.843595723,10.16167785,0.051499797,0.010867943,NA,0.096408619,0.02794186
PI601780,PHN29,54.33127187,0.235852109,0.699684168,35.63656796,2.799437722,0.029535104,0.063274015,0.027222463,0.087816264,NA,0.064895187,0.38089016,232.3012714,9.613788034,5.473546671,0.223174027,0.280179836,35.96778837,15.06403044,216.4880255,621.8111463,-0.152934815,0.014659742,0.016629596,0.018630635,0.227419931,0.076268258,0.4409699,5.759004546,0.058587788,0.055090015,0.00206243,0.024622597,0.134250644
PI601781,PHN37,4.516570791,0.008769192,-0.774835962,10.58497723,1.075573689,0.142287646,0.076756572,0.025705873,0.259961522,0.02590681,0.040332832,4.959058815,219.367452,18.44568812,10.00859142,0.104169832,1.403483604,53.84233952,33.63306073,251.457955,549.0980092,0.303619173,0.011563899,0.015657765,0.025671656,0.314290585,0.050486667,0.715108662,10.97864714,0.082059791,0.02030215,0.004379895,0.084841833,0.795274116
PI601782,PHN73,6.375398173,-0.58470009,-1.21997563,9.805455747,-0.971751573,0.456780174,0.048515713,0.018162965,0.049239604,0.012397552,-0.051937485,0.654318106,354.4185165,26.70606671,10.33952062,0.143565342,0.374524536,37.89901787,-4.314273805,198.0573193,665.2288187,-0.085693417,0.011131498,0.022977481,0.022566156,0.338800821,0.042987791,0.756815997,9.594870191,0.010428772,0.015696249,0.016419372,0.273541667,0.835674632
PI601783,PHN82,-1.444310776,1.422838955,1.526361588,2.306919707,3.470949752,0.214073371,-0.079593911,-0.012678954,0.209202226,0.03056741,0.072182499,0.824080377,73.04092073,14.5611101,8.333774697,0.124308237,0.573262465,34.21609821,8.252971567,241.3641559,711.8610311,0.189494987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI601784,PHP55,0.504198782,0.793519207,0.898843573,22.44834121,5.742471903,0.089114713,-0.047174651,0.00011475,0.1131042,0.087018601,0.061954665,0.334297904,89.69757787,24.26968432,9.631301496,0.152030217,0.571994251,19.15251753,19.29898004,135.5479159,567.8087761,0.281505558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI601785,PHP60,5.571888448,1.167216122,-0.90446682,11.93418255,0.109785301,0.108367647,0.115312356,0.050138148,0.291778915,0.029824241,0.041446611,2.178065284,177.3575364,14.9988809,3.75016531,0.079569601,0.300814347,25.78353806,-3.07823934,139.1147038,409.5237527,-0.336056522,0.009945609,0.023638396,0.065177163,0.08265297,0.017967742,0.420458755,4.951679128,0.023894425,0.005874979,0.10410828,0.096857315,0.307133843
PI601786,PHR62,4.327112336,-0.370515633,-1.139609013,12.45553591,-0.160518989,0.134899503,0.098735623,0.02260545,NA,0.013275004,0.041350132,2.080163891,220.6550896,24.55423455,8.547247512,0.162030391,0.865622547,37.34733463,0.658039723,166.1079588,365.4147835,-0.3274367,0.006142517,0.016829034,0.007645966,0.191725211,0.010824482,NA,12.15503311,0.147375835,0.029659343,0.135643533,0.08590948,0.318090043
PI601787,PHR63,4.440117511,-0.29486105,-0.954462842,6.966417316,2.745142602,0.049814054,0.064987423,0.038432863,0.092843527,0.122933755,0.0365964,0.321993808,161.9253975,10.21116214,1.487307877,0.141641911,0.566549688,34.74181082,1.055486582,149.8907464,351.4550574,-0.096192016,0.022220334,0.012987101,0.063333333,0.112303061,0.022761683,0.600427359,4.19903889,0.071054599,0.027818692,0.209526322,0.197575251,0.310305339
PI601789,PHV37,-1.260400283,0.574866399,0.836343366,4.302113849,2.315466001,0.216756028,-0.068963623,-0.009825246,0.150501924,0.044367752,0.068814024,0.382686821,153.8699408,14.52443438,12.54896284,0.117914723,0.108684782,30.57300679,4.264504304,238.691811,693.2707014,0.241603472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI601790,PHW03,-1.021038651,0.549703862,0.825700133,7.202329935,1.505303359,0.197920835,-0.03785551,-0.015179511,0.115660964,0.067437588,0.075068253,0.356010844,183.8393694,26.56998811,11.18946296,0.108301536,0.200239217,31.9220911,3.550900251,165.7890816,556.5719501,0.189408828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI601791,PHW20,-1.112026315,1.566997441,0.792869178,5.496182902,0.887648716,0.156661497,-0.076959044,-0.012729969,0.11313632,0.046419018,0.049211126,0.350908486,115.2141675,26.41165403,12.84940648,0.087733202,0.712993773,33.97984764,2.181124599,178.6952378,430.9984249,0.164749606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI601792,PHW43,4.927634307,-0.116133189,-1.045556954,14.80084818,0.786133916,0.121532306,0.078709308,0.018100376,0.173871195,0.100425413,0.01376926,0.630075773,207.7806363,15.6025057,6.72674432,0.83845783,0.427808569,28.61253226,-1.22527427,131.9356925,380.9801697,-0.24385122,0.012941307,0.010734431,0.025896119,0.187529315,0.024096975,0.903026518,9.552471375,0.05565424,0.010173658,0.254570009,0.116177553,0.186542605
PI601808,2FACC,7.072283438,1.140522612,0.833388601,88.98333937,1.782217909,0.366190084,0.639597867,0.229298062,0.219869208,0.025152609,0.058338458,3.71260517,138.9916503,16.40646668,12.38596957,0.085940444,0.586158086,37.18024287,4.912874385,129.2834157,673.4038938,0.177238227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI602590,LH284,4.667228639,0.052471414,0.73342446,7.526683075,1.646427533,0.558429679,0.1013271,0.147673502,1.009079328,0.458191,0.054159921,5.732015007,214.5710548,15.66747623,4.404875988,0.42378929,NA,NA,52.99314101,155.4090711,456.2438166,2.806409678,0.013721255,0.015558411,0.017772537,0.446863208,0.014256966,0.428314933,9.028160377,0.165904794,0.041491066,0.062051376,0.259033189,0.843749878
PI602956,ND287,4.018189682,2.252242571,0.497720247,5.888084698,7.678343322,0.044823232,0.056659037,0.028741977,1.593902978,-0.012104579,-0.021798401,3.049633364,221.9736693,12.70500777,5.581798245,0.131846218,0.18154159,26.17767455,-1.372136193,135.2528787,369.4170784,0.151211197,0.010781293,0.02049528,0.015867117,0.087907346,0.018068349,0.46880131,5.389811347,0.041990899,0.022890814,0.134191279,0.045346244,0.385053499
PI603939,B42,12.58782499,9.112938059,20.10492864,53.24804773,54.42905903,0.218524938,0.107619534,0.021169468,0.581566128,0.110428389,2.414381582,1.702990068,207.1247232,18.88920938,5.380764999,0.549011513,0.631990523,32.60899106,22.99618741,150.1337841,459.436465,2.641085687,0.022961248,0.429298772,NA,0.48160208,0.104416918,0.404786678,5.029242149,0.721153727,0.020267316,0.106632574,0.066890301,0.836051483
PI604606,N527,4.29644323,-0.009230414,-1.16184418,16.97585431,0.196139728,0.131530353,0.124052974,0.068978239,0.254936954,0.000799751,0.007803284,1.102616151,233.9834369,7.268351374,1.528827981,0.065921141,0.440876853,34.18700666,26.29747255,163.3301434,418.9814494,-0.332209093,0.018645305,0.012630198,0.009942908,0.126394454,0.037952218,0.589037819,6.419056702,0.011990794,0.019154666,0.197048312,0.197390389,0.129220406
PI606768,SD40,5.129019851,-0.43738235,-1.043051019,11.16470524,1.940655717,0.04718863,0.060029061,0.01130223,0.229534799,0.024353049,0.077558964,0.440875075,158.3196636,12.10550544,1.956573024,0.148286139,0.564932441,26.75231092,2.717896213,169.6595458,383.9403418,-0.181216743,0.015570323,0.014916034,0.008822581,0.303958643,0.001139785,0.315776253,6.774980489,0.034044676,0.024256341,0.039617551,0.021622389,0.160121238
PI607512,N7A,11.15393402,0.539560419,0.847088278,12.78227183,1.65850759,0.465141354,-0.051995017,0.04537116,0.495319921,0.041054457,0.117880228,0.50359769,433.7195254,41.03499889,28.55669748,0.200566614,2.544091257,101.1295102,11.37143702,76.61561641,385.1203116,0.228273443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI607521,A661,4.663112275,-0.528748105,-1.219088934,18.97762349,-1.006385855,0.09490202,0.051320606,0.026540368,-0.105782466,0.029999646,-0.039028394,0.343933859,165.3635945,10.81606776,2.540011117,0.080651231,0.681423196,27.84922619,-3.708568922,154.9494489,418.9390173,-0.223274555,0.008948082,0.014933469,0.010139165,0.111722067,0.00862146,0.422687327,5.013803597,0.042935592,0.023945389,0.253352651,0.097779132,0.01654414
PI607522,A662,9.3219617,-0.143169916,-1.075658864,12.85198437,2.724884848,0.081428101,0.053567724,0.019229139,1.123126734,0.02068687,0.036103923,0.633768766,163.07496,15.86682183,2.677990568,0.145937389,0.346176577,29.31988463,2.337652555,153.1611132,410.8307202,-0.077208715,0.009221632,0.013256058,0.00709578,0.121369168,0.008130342,0.495006817,5.128386401,0.022895922,0.018785417,0.070242951,0.073118411,0.138074193
PI608765,B77,4.480672802,-0.186510592,-1.031373674,24.75632898,0.293520171,0.334901982,0.092653012,0.031370536,0.02171021,0.01359377,0.055819551,0.217024717,208.2600855,39.18575272,3.226980429,0.063603639,0.387322633,39.94895077,23.40206499,183.1141991,394.7392842,-0.160295861,0.007148394,0.019160529,0.040537918,0.181051302,0.013294956,0.590246711,12.71921156,0.03879508,0.014445726,0.209605263,0.166876093,0.036756353
PI608766,B79,4.194032507,-0.495279531,-1.215847527,7.378346211,-0.965923274,0.491032344,0.092174747,0.052927864,0.312033665,0.006061757,0.017266474,0.740366978,199.8766664,16.58826511,3.561117024,0.093429818,1.059369194,43.50701978,-1.944482723,163.2706178,485.496757,-0.082330492,0.014040804,0.01110711,0.017111012,0.115811648,0.023534384,0.081594684,7.845949909,0.064984182,0.015395485,0.130580935,0.097334218,0.115899846
PI608767,B84,4.816550124,-0.047007911,-0.890837828,16.7219637,2.040896974,0.089181209,0.092121474,0.030172078,0.047255165,0.089801632,-0.021678579,0.242945637,180.529655,9.932272514,6.12092473,0.101683763,0.922426029,31.32842153,2.631414403,180.9879579,445.0872913,-0.146316156,0.021002615,0.024056024,0.073506602,0.217804717,0.032634398,1.000940014,6.578331591,0.037935071,0.01660082,0.162788943,0.067150263,0.206302794
PI608768,B87,55.05788746,0.755817808,0.874790678,20.72771668,1.840314841,0.117657771,-0.061486334,-0.019864441,0.117307647,0.059874129,0.064465407,0.524503948,379.7255516,28.95072758,NA,0.075805755,0.27732349,31.46230057,13.93893668,292.1597195,500.1726142,0.187901593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI608774,B75,21.22907553,1.358952125,0.792724759,23.63094994,4.014612805,0.139237747,0.026101364,-0.011690059,0.144112165,0.024618394,0.085261322,0.942251152,191.9116741,20.15489381,16.24344812,0.116470465,0.448598579,25.23784961,NA,254.4101051,639.4425001,0.366761178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI608777,B85,7.26084969,1.1007959,2.281168532,9.061100844,5.071401337,0.310194848,-0.062877737,-0.015990154,0.393561802,0.063715446,0.074311198,1.195837633,353.238934,23.65869066,28.94100029,NA,NA,108.9898864,23.06675625,274.0355653,412.2615148,0.719606498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI610494,NY6371,12.88911873,0.552307646,0.83446775,10.63234381,0.990019404,0.239065081,-0.063235593,0.009831379,0.121120571,0.022708112,0.052048083,0.381394352,719.2404712,82.48974953,18.29682923,0.052857041,1.310535249,53.15500092,5.965098935,245.6316437,416.6879669,0.176691045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI628348,PH5HK,4.557643617,-0.043569019,0.608156317,7.695680185,5.877952195,0.078450259,0.096419292,0.048544419,0.399694861,0.031299411,0.011226749,0.533868987,179.0983738,20.8024026,3.912637969,0.098190373,0.234344991,34.66777669,13.09853587,178.6702542,461.7375811,-0.297609218,0.011227192,0.010914102,0.036966799,0.278519344,0.005442637,0.730396912,9.778804778,0.115997966,0.016139998,0.166127089,0.245604093,0.141153899
PI631393,ND291,4.629203612,NA,-0.875517408,11.74381326,10.74532642,0.423572711,0.049198487,0.031409351,0.106026686,0.009557244,NA,3.139525567,226.4162263,20.85409456,3.829903726,0.12805508,0.497301352,34.17650501,9.283695127,157.3233236,451.2944013,-0.286566354,0.008047401,0.016094687,0.023458163,0.397442997,0.051125265,0.737197452,9.551738719,0.052112458,0.036221771,0.091183592,NA,0.066800388
PI631394,ND2000,4.169641619,0.866323826,-1.175716028,22.72477669,-0.974124382,0.119608321,0.104618505,0.030723942,-0.012772432,0.01383296,NA,0.358437264,197.9215861,22.1098012,3.217437115,0.110710174,0.750133162,30.94484414,-1.42120148,152.6315049,384.1719494,-0.344598382,0.002828374,0.004651359,0,0.181235431,0.030509125,0.792360656,4.709393018,0.013956452,0.017652796,NA,0.07872055,0.082328286
PI638551,DE3,NA,0.772984551,0.799732674,30.69452872,1.034221878,0.280392448,-0.075306905,0.001905676,0.103652046,0.077456123,0.082594736,0.684140448,658.6525496,44.45331809,NA,0.083911427,0.419539565,85.59786686,3.331030263,91.29614947,678.7870993,0.408480218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI638552,DE4,4.679967684,0.417084808,-0.978661003,12.92814547,3.255067907,0.129758534,0.101909941,0.102059346,0.546832066,0.033157183,0.002888326,1.613580939,153.7866644,35.69188841,6.848715174,0.074735611,0.458419228,26.94772845,52.72236126,138.9742563,394.6547048,-0.181708578,0.012985612,0.021317186,0.035549048,0.266352606,0.032484197,0.55079501,6.447267216,0.041476354,0.016050832,0.094664078,0.111486411,0.397048753
PI642029,LH299,4.699816985,21.14437815,NA,16.25369866,14.33249716,0.075730307,0.115222924,0.053807212,4.809389865,0.047628583,0.765176067,5.556941249,232.6819356,16.76920245,10.74592328,0.306620896,0.376199383,29.8279431,12.37850353,151.3576493,371.1113333,1.572038969,0.027999904,0.216163338,0.009983871,0.407257848,0.077969007,0.369907785,12.97038101,0.930847588,0.035280779,0.152124561,0.081903565,1.445301204
PI644099,Florida 56,7.468057756,0.626462644,0.791971603,162.7586797,1.027924389,0.291342234,-0.072648716,0.69974098,0.545671689,0.033478681,0.066641159,0.647899944,137.5741089,24.66832992,35.73736102,0.058138147,0.43154194,15.23711208,2.301043513,312.1316155,680.0865424,0.231481408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI644100,Florida 32,8.678188111,-0.080092926,-0.507539759,130.2008176,0.079641678,0.097291961,0.079216872,0.069038335,-0.088300528,0.097508003,0.088548607,3.313635061,297.3608013,86.68891225,15.24446532,0.05098047,1.425127399,33.82419762,0.266285964,185.6301163,492.091005,-0.275289724,0.022771528,0.015508324,0.043480011,0.210559353,0.022889627,0.32005108,13.24748337,0.021810483,0.016121954,0.021863098,0.050676744,0.052776362
PI644101,LH1,72.89480673,0.815781673,0.848783335,70.04271914,1.727566712,0.231102582,-0.041529711,0.153446812,0.380585904,0.058496504,0.106076892,1.856033413,361.4877065,25.63812027,25.37869368,0.224290337,1.084418668,61.36410187,18.01464461,301.8930131,749.1656913,0.230515733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI644102,P737M20,4.639408264,-0.134350903,-1.126495187,55.14745765,-0.70460467,0.073288425,0.299552841,0.041640971,-0.052414831,-0.012590595,0.047416825,0.657391272,166.0522383,10.03396358,6.103322053,0.074368522,0.347031822,26.1830044,3.56419233,148.1708588,358.2401972,-0.250494282,0.005338483,0.007205882,0.01953285,0.245042796,0.007227827,0.649486565,9.698095465,0.009645685,0.017087351,0.31122549,0.152690901,0.138107005
PI658504,PHWRZ,4.263585942,5.351553841,0.084363178,11.18643705,3.525155946,0.618928932,0.281588361,0.085592087,0.385384529,0.008999177,0.11700924,4.22078046,NA,15.07367614,3.228597219,0.135666356,0.398458364,NA,15.34032771,155.0390109,429.0227802,0.443411418,0.02456434,0.047767007,0.363909161,0.177627635,0.515974026,0.412077262,8.568486622,0.053052572,0.016182902,0.145588289,0.115194751,0.468310621
